fips_cd,geo_id,county_name,sex_ratio17_21,median_age17_21,pct_blck17_21,pct_hisplat17_21
28097,0500000US28097,"Montgomery County, Mississippi",77.1,41.9,43.9384800965018,1.00522718134298
28099,0500000US28099,"Neshoba County, Mississippi",90.1,36.9,22.6254587864028,0.260693582135629
28101,0500000US28101,"Newton County, Mississippi",92.4,37.6,31.1012391863456,2.06686930091185
28103,0500000US28103,"Noxubee County, Mississippi",85.1,38.8,73.0259365994236,0.220941402497598
28105,0500000US28105,"Oktibbeha County, Mississippi",99.3,26.2,36.4420810689729,1.77642727750833
28107,0500000US28107,"Panola County, Mississippi",93.3,39.1,48.6696696696697,1.97297297297297
28109,0500000US28109,"Pearl River County, Mississippi",97.1,41.3,12.7599514042736,3.34631601515043
28111,0500000US28111,"Perry County, Mississippi",100.9,41.5,13.8058737404186,5.64120230815606
28113,0500000US28113,"Pike County, Mississippi",90.5,37.3,54.1105757289752,1.61939297600715
28115,0500000US28115,"Pontotoc County, Mississippi",93.5,36,15.4579907502569,7.30665467625899
28117,0500000US28117,"Prentiss County, Mississippi",94.3,38.9,11.4259451682519,1.49068819438894
28119,0500000US28119,"Quitman County, Mississippi",88.2,40.1,72.9255571360835,0.474158368895211
28121,0500000US28121,"Rankin County, Mississippi",94.2,38.4,21.5120600825366,2.73242252582473
28123,0500000US28123,"Scott County, Mississippi",99.6,36.8,36.2803791604305,11.5850616492053
28125,0500000US28125,"Sharkey County, Mississippi",86.5,40.6,72.4038461538462,0.456730769230769
28127,0500000US28127,"Simpson County, Mississippi",94.6,39.7,36.7096378146102,0.448895027624309
28129,0500000US28129,"Smith County, Mississippi",93.9,42.4,23.9246012566457,0.856176206587033
28131,0500000US28131,"Stone County, Mississippi",104.8,40,15.9620832425365,2.1573327522336
28133,0500000US28133,"Sunflower County, Mississippi",116.1,36.4,75.5542878874311,0.346073397984408
28135,0500000US28135,"Tallahatchie County, Mississippi",137.8,36.5,61.5080901138035,3.1818533715259
28137,0500000US28137,"Tate County, Mississippi",93.5,38.9,30.0465810902109,2.78775379582548
28139,0500000US28139,"Tippah County, Mississippi",95.8,39.4,15.47744206244,4.79041916167665
28141,0500000US28141,"Tishomingo County, Mississippi",95,43.5,2.03747690683558,3.36764317761942
28143,0500000US28143,"Tunica County, Mississippi",94.3,33,79.8974771333802,1.78912453512916
28145,0500000US28145,"Union County, Mississippi",97.2,38.6,15.6471647164716,4.51485148514851
28147,0500000US28147,"Walthall County, Mississippi",98.5,39,43.8881338960017,2.26021028538731
28149,0500000US28149,"Warren County, Mississippi",93.4,40.1,48.9466338805078,2.12445448705168
28151,0500000US28151,"Washington County, Mississippi",87.4,37.4,72.1084707120309,1.74719396702911
28153,0500000US28153,"Wayne County, Mississippi",92.1,39.5,38.5290556900726,3.61682808716707
28155,0500000US28155,"Webster County, Mississippi",94,39.9,19.23928355806,1.49929563292413
28157,0500000US28157,"Wilkinson County, Mississippi",117.3,38.9,69.1477142200781,0.953365495060877
28159,0500000US28159,"Winston County, Mississippi",93.2,41.9,47.6185139527065,1.3616496693937
28161,0500000US28161,"Yalobusha County, Mississippi",90.3,43.5,37.6370570475131,2.04989671063086
28163,0500000US28163,"Yazoo County, Mississippi",144.2,36.4,59.250107434465,5.09955593754476
29001,0500000US29001,"Adair County, Missouri",93.3,28.1,3.91886025494297,2.67966375942223
29003,0500000US29003,"Andrew County, Missouri",101.8,41.4,1.09304777229096,2.61887588081895
29005,0500000US29005,"Atchison County, Missouri",101.1,47.9,0.320030120481928,1.58132530120482
29007,0500000US29007,"Audrain County, Missouri",88.7,40,5.16591999365658,3.29461206042104
29009,0500000US29009,"Barry County, Missouri",100.7,43.1,0.32036481182175,9.73504964211499
29011,0500000US29011,"Barton County, Missouri",97.6,40.9,0.119535519125683,2.97984972677596
29013,0500000US29013,"Bates County, Missouri",99.4,41.1,1.86335403726708,2.55900621118012
29015,0500000US29015,"Benton County, Missouri",101.4,53.7,0.552943000361738,2.13425662756447
29017,0500000US29017,"Bollinger County, Missouri",103.2,45.3,0.501952035694367,1.58951477969883
29019,0500000US29019,"Boone County, Missouri",95.3,31.9,9.17659329198002,3.56919361036395
29021,0500000US29021,"Buchanan County, Missouri",102.8,38.4,5.2054474253317,6.73212928867847
29023,0500000US29023,"Butler County, Missouri",96.5,40.4,5.78059271163208,2.29474878290873
29025,0500000US29025,"Caldwell County, Missouri",104.3,42.2,0.485546522131888,2.55194218608853
29027,0500000US29027,"Callaway County, Missouri",103.5,39.2,4.00458952957322,2.16877770028572
29029,0500000US29029,"Camden County, Missouri",99.1,52.1,0.831533226488282,2.99166144055002
29031,0500000US29031,"Cape Girardeau County, Missouri",94.4,36.7,7.3748859235873,2.4911822016131
29033,0500000US29033,"Carroll County, Missouri",99.3,43.7,1.71648762260626,1.73984119570294
29035,0500000US29035,"Carter County, Missouri",99.7,45.6,0.0559179869524697,3.41099720410065
29037,0500000US29037,"Cass County, Missouri",95.9,39.9,4.26584148234018,4.7482377577922
29039,0500000US29039,"Cedar County, Missouri",106.2,44.6,0.211505922165821,2.34066553863508
29041,0500000US29041,"Chariton County, Missouri",99.1,45.7,2.38159311087191,0.928417653390743
29043,0500000US29043,"Christian County, Missouri",95.4,39.3,1.09195664055384,3.27700856257971
29045,0500000US29045,"Clark County, Missouri",106.4,42.8,0.0601594224695443,0.84223191457362
29047,0500000US29047,"Clay County, Missouri",97.5,37.4,6.25744600893921,7.14736901021053
29049,0500000US29049,"Clinton County, Missouri",98.5,41,1.15193173737853,2.41289405072292
29051,0500000US29051,"Cole County, Missouri",103,39.1,11.7927453108045,2.95561411667442
29053,0500000US29053,"Cooper County, Missouri",107.4,38.3,5.86882795884348,2.04632982698166
29055,0500000US29055,"Crawford County, Missouri",97.3,42,0.474056197207378,2.16772970177556
29057,0500000US29057,"Dade County, Missouri",104.2,46.4,0.435126582278481,2.26793248945148
29059,0500000US29059,"Dallas County, Missouri",94.1,41.8,0.0767142688540068,2.23651599197451
29061,0500000US29061,"Daviess County, Missouri",101.6,40.4,0.569597721609114,1.6375934496262
29063,0500000US29063,"DeKalb County, Missouri",151.8,41.3,8.44574276140562,2.74078529083255
29065,0500000US29065,"Dent County, Missouri",98.9,44.2,0.685635927322592,1.88549880013713
29067,0500000US29067,"Douglas County, Missouri",105,47.2,0.287940379403794,1.60060975609756
29069,0500000US29069,"Dunklin County, Missouri",89.8,39.2,10.3700335758254,6.96348628987129
29071,0500000US29071,"Franklin County, Missouri",100.5,40.7,0.841552366985843,1.86138348141971
29073,0500000US29073,"Gasconade County, Missouri",102.3,47.1,0.668783354725394,0.763358778625954
29075,0500000US29075,"Gentry County, Missouri",96.4,39.9,0.288878189696678,1.76536671481303
29077,0500000US29077,"Greene County, Missouri",95.6,36.3,2.9632,3.97271578947368
29079,0500000US29079,"Grundy County, Missouri",97.2,40.6,0.444399555600444,2.53509746490254
29081,0500000US29081,"Harrison County, Missouri",101,42.1,0.826345850042533,2.60055899866326
29083,0500000US29083,"Henry County, Missouri",98.5,44.4,0.964174739535734,2.73715956863462
29085,0500000US29085,"Hickory County, Missouri",98.7,54.8,0.0237276070708269,1.95752758334322
29087,0500000US29087,"Holt County, Missouri",97.3,48,1.44353899883586,1.51338766006985
29089,0500000US29089,"Howard County, Missouri",101,38.5,5.45974179560461,1.82319897506652
29091,0500000US29091,"Howell County, Missouri",94.5,41.1,0.364752345734913,2.2916509445828
29093,0500000US29093,"Iron County, Missouri",100.5,45.1,0.510097855506975,1.85300853633146
29095,0500000US29095,"Jackson County, Missouri",94.4,36.9,22.8932082122292,9.36193003930014
29097,0500000US29097,"Jasper County, Missouri",96,36.4,1.88105752136262,8.43198780917425
29099,0500000US29099,"Jefferson County, Missouri",99.8,39.9,0.887067145317003,2.10390725633319
29101,0500000US29101,"Johnson County, Missouri",106.3,30.7,3.31050863812652,4.87112397706397
29103,0500000US29103,"Knox County, Missouri",100.2,43.5,0.502379693283977,1.03120042305658
29105,0500000US29105,"Laclede County, Missouri",97.9,39.4,0.493063680427879,2.62131595074935
29107,0500000US29107,"Lafayette County, Missouri",101.3,41.9,2.3876404494382,3.21507083536883
29109,0500000US29109,"Lawrence County, Missouri",100.4,38.8,0.125908244366918,7.89549615717546
29111,0500000US29111,"Lewis County, Missouri",102.9,40.9,3.62875087229588,1.01684777190709
29113,0500000US29113,"Lincoln County, Missouri",101,37.5,2.30026069621224,2.60866601918588
29115,0500000US29115,"Linn County, Missouri",96,41.8,0.718943320514964,2.70021735495737
29117,0500000US29117,"Livingston County, Missouri",79.4,39.1,2.6998200119992,1.98653423105126
29119,0500000US29119,"McDonald County, Missouri",104.5,38.4,1.88679245283019,11.5227575536167
29121,0500000US29121,"Macon County, Missouri",98.4,43.5,2.08908159243201,1.60951254762843
29123,0500000US29123,"Madison County, Missouri",97.4,41.4,0.793839803127729,2.33388902119552
29125,0500000US29125,"Maries County, Missouri",101,45.4,0.331086673761381,1.48989003192622
29127,0500000US29127,"Marion County, Missouri",95.1,39.2,4.40414507772021,1.89749334827055
29129,0500000US29129,"Mercer County, Missouri",100.6,41.2,0.36506599269868,2.75203594495928
29131,0500000US29131,"Miller County, Missouri",98.8,40.3,0.819705393012214,2.02491579758958
29133,0500000US29133,"Mississippi County, Missouri",121.9,40.8,24.0520961775586,2.38131935881628
29135,0500000US29135,"Moniteau County, Missouri",109.4,37.6,3.52986071360427,5.11988806207467
29137,0500000US29137,"Monroe County, Missouri",102.1,46.2,3.13548536387828,1.68922827721856
29139,0500000US29139,"Montgomery County, Missouri",100.6,43.8,1.58116654954322,2.20484891075193
29141,0500000US29141,"Morgan County, Missouri",98.7,46.1,1.01039122731408,2.37992625580616
29143,0500000US29143,"New Madrid County, Missouri",91.1,41.7,13.1528394765278,2.00504262216353
29145,0500000US29145,"Newton County, Missouri",99.7,39.9,1.20749053450217,5.69294266125456
29147,0500000US29147,"Nodaway County, Missouri",99.8,29.9,2.74906123962728,1.79407537898104
29149,0500000US29149,"Oregon County, Missouri",98.5,44.9,0.0899786300753571,1.85580924530424
29151,0500000US29151,"Osage County, Missouri",107.4,41.1,0.172001196530063,0.949745737361651
29153,0500000US29153,"Ozark County, Missouri",99.4,51.8,0.0923361034164358,1.82363804247461
29155,0500000US29155,"Pemiscot County, Missouri",88.8,38,26.4530691579409,2.82776349614396
29157,0500000US29157,"Perry County, Missouri",97.4,40.9,0.536644394170569,2.32019782185511
29159,0500000US29159,"Pettis County, Missouri",99,38,2.58393718399776,8.98669586896246
29161,0500000US29161,"Phelps County, Missouri",109.3,35.8,2.11894746263313,2.72979504161819
29163,0500000US29163,"Pike County, Missouri",118.9,38.7,6.5809882561489,2.27675603811212
29165,0500000US29165,"Platte County, Missouri",98.5,38.5,6.5605719229197,6.45789959026134
29167,0500000US29167,"Polk County, Missouri",97.9,38.2,1.28404299166165,2.65685932595669
29169,0500000US29169,"Pulaski County, Missouri",132.1,28.1,10.9203142536476,11.4459408903853
29171,0500000US29171,"Putnam County, Missouri",105,46,0.275715800636267,2.3966065747614
29173,0500000US29173,"Ralls County, Missouri",104.1,45,1.87051754215933,0.978871874394262
29175,0500000US29175,"Randolph County, Missouri",111.9,39.3,6.06109324758842,2.15032154340836
29177,0500000US29177,"Ray County, Missouri",100.1,42.3,1.10485268630849,2.62564991334489
29179,0500000US29179,"Reynolds County, Missouri",111.8,46.1,1.31964809384164,0.716845878136201
29181,0500000US29181,"Ripley County, Missouri",96.3,41.5,0.271936185641769,1.48658448150834
29183,0500000US29183,"St. Charles County, Missouri",97.7,39.2,4.61830571826919,3.46192749585588
29185,0500000US29185,"St. Clair County, Missouri",101,48.7,0.617217108825122,2.29561451001624
29186,0500000US29186,"Ste. Genevieve County, Missouri",105,44.1,0.847549712050418,1.16266434858198
29187,0500000US29187,"St. Francois County, Missouri",116.2,38.9,3.5433539780848,1.65406145783707
29189,0500000US29189,"St. Louis County, Missouri",91.5,40.3,24.1754841903348,3.02061314474711
29195,0500000US29195,"Saline County, Missouri",99.2,36.3,4.91021565426583,10.872927227425
29197,0500000US29197,"Schuyler County, Missouri",93,39.5,0.317537860283341,2.58915486077186
29199,0500000US29199,"Scotland County, Missouri",97.8,36.8,0.0210084033613445,0
29201,0500000US29201,"Scott County, Missouri",95.8,39.6,10.6915437226488,2.53400068132386
29203,0500000US29203,"Shannon County, Missouri",102.3,46.1,0.2366040361865,0.946416144745999
29205,0500000US29205,"Shelby County, Missouri",102.9,43.3,2.4806965664531,1.98784294397897
29207,0500000US29207,"Stoddard County, Missouri",95.2,41.3,1.39178120227683,1.82909898653339
29209,0500000US29209,"Stone County, Missouri",97.2,54.2,0.145077052034303,2.34057643948675
29211,0500000US29211,"Sullivan County, Missouri",98.9,41.9,2.29942100909843,18.3953680727874
29213,0500000US29213,"Taney County, Missouri",92.4,42.6,1.87632040677481,6.29677373151431
29215,0500000US29215,"Texas County, Missouri",112,42.6,2.04295021314244,2.21587710126277
29217,0500000US29217,"Vernon County, Missouri",95.7,41.5,0.292471383187938,2.29438757500882
29219,0500000US29219,"Warren County, Missouri",98.6,41.4,1.84683013159022,3.5595010418748
29221,0500000US29221,"Washington County, Missouri",107,40.2,2.03017947963516,1.51317725190198
29223,0500000US29223,"Wayne County, Missouri",99.4,48.2,0.531067445565587,1.86758718357231
29225,0500000US29225,"Webster County, Missouri",105.7,36.7,0.487454461491098,2.20893837549387
29227,0500000US29227,"Worth County, Missouri",100.6,48.6,0.898203592814371,2.29540918163673
29229,0500000US29229,"Wright County, Missouri",97,41.3,0.153475115106336,2.24731418548564
29510,0500000US29510,"St. Louis city, Missouri",94.8,36.3,44.7879202211456,4.22706390961303
30001,0500000US30001,"Beaverhead County, Montana",98.7,42.4,0.937067404962198,5.38813757853264
30003,0500000US30003,"Big Horn County, Montana",97,31.3,0,6.03121685103804
30005,0500000US30005,"Blaine County, Montana",99.7,33.5,0.794213586725287,3.71578499503617
30007,0500000US30007,"Broadwater County, Montana",110.5,46.9,0.0451739195904231,3.17723234452643
30009,0500000US30009,"Carbon County, Montana",105.5,50.7,0.734172387490465,2.70785659801678
30011,0500000US30011,"Carter County, Montana",111.4,56.2,0,0.296515937731653
30013,0500000US30013,"Cascade County, Montana",103.4,38,1.45881346670151,4.87300719903063
30015,0500000US30015,"Chouteau County, Montana",102.5,42.1,0.135685210312076,1.03459972862958
30017,0500000US30017,"Custer County, Montana",100.4,43,0.760360962566845,3.61798128342246
30019,0500000US30019,"Daniels County, Montana",105.1,48.6,0,1.72512938470385
30021,0500000US30021,"Dawson County, Montana",113.4,41.1,0.988559369099189,3.12118182827946
30023,0500000US30023,"Deer Lodge County, Montana",112.6,48.4,0.906183368869936,3.8272921108742
30025,0500000US30025,"Fallon County, Montana",94.6,35.1,0.0325309043591412,1.04098893949252
30027,0500000US30027,"Fergus County, Montana",110.5,45.5,0.601884159106769,0.881018841591068
30029,0500000US30029,"Flathead County, Montana",100.4,42.3,0.403288201160542,3.12765957446809
30031,0500000US30031,"Gallatin County, Montana",108.4,33.7,0.413793103448276,4.11736988648533
30033,0500000US30033,"Garfield County, Montana",103.3,43.1,0.411522633744856,0
30035,0500000US30035,"Glacier County, Montana",99.2,33.7,0.303753525710566,3.59441672090837
30037,0500000US30037,"Golden Valley County, Montana",99.5,54.5,1.09756097560976,8.90243902439024
30039,0500000US30039,"Granite County, Montana",103.6,54.6,0.15001500150015,4.14041404140414
30041,0500000US30041,"Hill County, Montana",101.8,34.1,0.613609866846659,3.96391973982942
30043,0500000US30043,"Jefferson County, Montana",104.3,47.5,0.447872605125653,2.77846893920544
30045,0500000US30045,"Judith Basin County, Montana",131.7,52.3,0,5.73852295409182
30047,0500000US30047,"Lake County, Montana",98.9,42.7,0.360941024814696,4.49887205929745
30049,0500000US30049,"Lewis and Clark County, Montana",99.3,40.9,0.474836508387831,3.6081887972704
30051,0500000US30051,"Liberty County, Montana",77.4,39.3,0,0.789733464955577
30053,0500000US30053,"Lincoln County, Montana",100.3,52.9,0.101657009250788,3.354681305276
30055,0500000US30055,"McCone County, Montana",113.9,52.5,0,4.26592797783934
30057,0500000US30057,"Madison County, Montana",108.2,54,0.0235321802565008,4.38875161783739
30059,0500000US30059,"Meagher County, Montana",124.4,56.3,0.05175983436853,3.6231884057971
30061,0500000US30061,"Mineral County, Montana",109.6,51,0.601336302895323,1.89309576837417
30063,0500000US30063,"Missoula County, Montana",100.9,36.3,0.536722923180467,3.53555576380784
30065,0500000US30065,"Musselshell County, Montana",103.4,52.1,0,3.3035528776231
30067,0500000US30067,"Park County, Montana",101.6,46.3,0.374882849109653,3.21579194001874
30069,0500000US30069,"Petroleum County, Montana",107.7,50,0,0
30071,0500000US30071,"Phillips County, Montana",103.8,46.7,0,3.18922749822821
30073,0500000US30073,"Pondera County, Montana",100.9,41.3,0.267827251422832,2.14261801138266
30075,0500000US30075,"Powder River County, Montana",92.9,48.5,0,3.63843092666288
30077,0500000US30077,"Powell County, Montana",169.3,45.7,1.3803019410496,1.82602444284687
30079,0500000US30079,"Prairie County, Montana",109.7,48.1,0,1.05949470252649
30081,0500000US30081,"Ravalli County, Montana",100.5,49.1,0.344827586206897,3.65608586435259
30083,0500000US30083,"Richland County, Montana",100.1,38.3,0.105494505494505,5.5032967032967
30085,0500000US30085,"Roosevelt County, Montana",100,30.3,0.220507166482911,3.50973906651966
30087,0500000US30087,"Rosebud County, Montana",104.1,36.7,0.25992438563327,4.84404536862004
30089,0500000US30089,"Sanders County, Montana",107.9,54.4,0.300861928768906,3.276955602537
30091,0500000US30091,"Sheridan County, Montana",107.7,45.1,0,4.3725156161272
30093,0500000US30093,"Silver Bow County, Montana",106,40.5,0.154210811891367,4.68343947225633
30095,0500000US30095,"Stillwater County, Montana",103,48.3,0.100942126514132,3.99282189322566
30097,0500000US30097,"Sweet Grass County, Montana",107.4,45.4,2.24932249322493,1.97831978319783
30099,0500000US30099,"Teton County, Montana",97.2,42.5,0.647983152438037,0.728981046492791
30101,0500000US30101,"Toole County, Montana",130.4,41.8,2.93237582286056,2.23419110313186
30103,0500000US30103,"Treasure County, Montana",111.3,55.5,0,2.74170274170274
30105,0500000US30105,"Valley County, Montana",108.1,43.6,0.330994306897921,2.74063286111479
30107,0500000US30107,"Wheatland County, Montana",82.5,48.6,0.528338136407301,1.96926032660903
30109,0500000US30109,"Wibaux County, Montana",92.4,47.7,0,6.8762278978389
30111,0500000US30111,"Yellowstone County, Montana",98.2,38.5,0.861895068859915,6.04671349018601
31001,0500000US31001,"Adams County, Nebraska",98.7,37.5,0.684055747346887,11.2933128755914
31003,0500000US31003,"Antelope County, Nebraska",101.9,43.4,1.15689381933439,3.50237717908082
31005,0500000US31005,"Arthur County, Nebraska",94.2,42.7,0,1.69491525423729
31007,0500000US31007,"Banner County, Nebraska",107.2,54.5,0,4.95867768595041
31009,0500000US31009,"Blaine County, Nebraska",114.9,57.8,0,0
31011,0500000US31011,"Boone County, Nebraska",103.5,42.9,0.0923702198411232,2.58636615555145
31013,0500000US31013,"Box Butte County, Nebraska",101.7,40.1,3.21596894926532,13.0487015987432
31015,0500000US31015,"Boyd County, Nebraska",100.9,55.5,0.275938189845475,2.53863134657837
31017,0500000US31017,"Brown County, Nebraska",93.8,48.4,0.0363372093023256,3.05232558139535
31019,0500000US31019,"Buffalo County, Nebraska",100.5,34,0.836677367576244,9.53651685393258
31021,0500000US31021,"Burt County, Nebraska",98.8,45.3,0.178970917225951,3.47501864280388
31023,0500000US31023,"Butler County, Nebraska",100.3,42.7,0.0837921953555183,4.50083792195356
31025,0500000US31025,"Cass County, Nebraska",102.8,40.8,0.248625028252844,3.69547201084909
31027,0500000US31027,"Cedar County, Nebraska",103,41.9,0.1071301035591,2.2021187953815
31029,0500000US31029,"Chase County, Nebraska",90.4,43,0.324851109907959,15.8635625338387
31031,0500000US31031,"Cherry County, Nebraska",104.8,41.8,0.199818346957312,2.97910990009083
31033,0500000US31033,"Cheyenne County, Nebraska",98.6,41.4,0.814621409921671,7.85378590078329
31035,0500000US31035,"Clay County, Nebraska",103.6,40.5,0.40956749672346,9.02686762778506
31037,0500000US31037,"Colfax County, Nebraska",127.2,36,2.70550527903469,45.7673453996983
31039,0500000US31039,"Cuming County, Nebraska",101.6,42.3,0.475926950747095,10.3929164360819
31041,0500000US31041,"Custer County, Nebraska",101.4,42.7,0.517647058823529,3.49176470588235
31043,0500000US31043,"Dakota County, Nebraska",100.5,32.2,7.58316105995114,39.4615673745537
31045,0500000US31045,"Dawes County, Nebraska",93.7,34.3,4.60455684122629,5.80937611833473
31047,0500000US31047,"Dawson County, Nebraska",106.3,36,6.63309891390288,33.9644625691815
31049,0500000US31049,"Deuel County, Nebraska",90.5,47.8,0.106496272630458,13.8445154419595
31051,0500000US31051,"Dixon County, Nebraska",103.9,42,0.124289772727273,14.7904829545455
31053,0500000US31053,"Dodge County, Nebraska",99.1,39.2,0.727536309699589,14.3171628768558
31055,0500000US31055,"Douglas County, Nebraska",98.3,35.1,10.7398262870807,13.0666533050205
31057,0500000US31057,"Dundy County, Nebraska",112.3,43.2,0.157894736842105,6.89473684210526
31059,0500000US31059,"Fillmore County, Nebraska",96.5,45.9,0.233770904513577,4.15392914943356
31061,0500000US31061,"Franklin County, Nebraska",101.5,49.5,0.30885380919698,2.71105010295127
31063,0500000US31063,"Frontier County, Nebraska",113.8,43.7,0.995222929936306,2.5875796178344
31065,0500000US31065,"Furnas County, Nebraska",99.4,46.5,0.386680988184748,4.7905477980666
31067,0500000US31067,"Gage County, Nebraska",102.9,42.9,0.626554869621303,2.90703031419884
31069,0500000US31069,"Garden County, Nebraska",98.4,53.8,0,1.68018539976825
31071,0500000US31071,"Garfield County, Nebraska",100.5,45.9,0.317628374801482,1.79989412387507
31073,0500000US31073,"Gosper County, Nebraska",109.1,51,0.220872446162341,4.91441192711209
31075,0500000US31075,"Grant County, Nebraska",127.9,37.3,0.417827298050139,0
31077,0500000US31077,"Greeley County, Nebraska",100.1,43.7,0.585849481748535,2.52365930599369
31079,0500000US31079,"Hall County, Nebraska",103.8,35.9,3.23719177207104,29.4189983390827
31081,0500000US31081,"Hamilton County, Nebraska",103.4,42,0.170648464163823,3.76493174061433
31083,0500000US31083,"Harlan County, Nebraska",103.3,46,0.0932835820895522,2.58084577114428
31085,0500000US31085,"Hayes County, Nebraska",99.3,45.5,0,6.73400673400673
31087,0500000US31087,"Hitchcock County, Nebraska",111.1,44.8,0.0760456273764259,3.84030418250951
31089,0500000US31089,"Holt County, Nebraska",100.3,42.4,0.402948402948403,5.1990171990172
31091,0500000US31091,"Hooker County, Nebraska",89.4,43.3,0.560224089635854,4.06162464985994
31093,0500000US31093,"Howard County, Nebraska",104.1,42.4,0.402414486921529,2.72403652685343
31095,0500000US31095,"Jefferson County, Nebraska",93.5,45.5,0.582281990849855,4.7968944960488
31097,0500000US31097,"Johnson County, Nebraska",157.3,38.6,5.79463948659872,10.4567761419404
31099,0500000US31099,"Kearney County, Nebraska",99.8,38.6,0.0451875282422052,7.56137972586233
31101,0500000US31101,"Keith County, Nebraska",102.3,49.6,1.37151106833494,7.73580365736285
31103,0500000US31103,"Keya Paha County, Nebraska",104.8,47,0.105708245243129,2.5369978858351
31105,0500000US31105,"Kimball County, Nebraska",108.6,46.2,0.3349148758024,9.57298353335194
31107,0500000US31107,"Knox County, Nebraska",99.4,44.2,0.533554659710695,3.30803889020631
31109,0500000US31109,"Lancaster County, Nebraska",101.6,34,3.76489614456402,7.47952706984992
31111,0500000US31111,"Lincoln County, Nebraska",98.8,41.6,1.14593479631009,9.38807081877041
31113,0500000US31113,"Logan County, Nebraska",117.9,40.3,0,3.46820809248555
31115,0500000US31115,"Loup County, Nebraska",115.9,43.2,0,10.8270676691729
31117,0500000US31117,"McPherson County, Nebraska",103.9,56.1,0,1.05263157894737
31119,0500000US31119,"Madison County, Nebraska",99.2,36.7,1.27696678198746,15.8720783056282
31121,0500000US31121,"Merrick County, Nebraska",102.9,43.3,0.091062833355015,5.08650969168726
31123,0500000US31123,"Morrill County, Nebraska",111.6,41.5,0.130576713819369,15.6039173014146
31125,0500000US31125,"Nance County, Nebraska",101.5,44.2,0.560637356152257,2.12452050752434
31127,0500000US31127,"Nemaha County, Nebraska",102,38.6,1.73665480427046,2.98932384341637
31129,0500000US31129,"Nuckolls County, Nebraska",99.1,49.3,0.193939393939394,3.15151515151515
31131,0500000US31131,"Otoe County, Nebraska",104.9,42.3,0.735109323950741,8.24327720532797
31133,0500000US31133,"Pawnee County, Nebraska",94.1,47.2,0.15600624024961,3.66614664586583
31135,0500000US31135,"Perkins County, Nebraska",107,42.1,0.139616055846422,4.46771378708552
31137,0500000US31137,"Phelps County, Nebraska",101.8,40.6,0.234061524743647,6.09674543022737
31139,0500000US31139,"Pierce County, Nebraska",101,40.4,0.357830993669144,2.11946050096339
31141,0500000US31141,"Platte County, Nebraska",103.5,37.8,0.759018843595229,20.7045101544413
31143,0500000US31143,"Polk County, Nebraska",96.6,44.5,0.0382921692513881,5.93528623396515
31145,0500000US31145,"Red Willow County, Nebraska",99.7,40.1,0.428944423722492,5.63222678105185
31147,0500000US31147,"Richardson County, Nebraska",105.2,47.3,1.27961484860003,2.01444317749905
31149,0500000US31149,"Rock County, Nebraska",109.4,41.5,0.681302043906132,0.60560181680545
31151,0500000US31151,"Saline County, Nebraska",106.7,36.7,0.951719346995485,26.1618617575547
31153,0500000US31153,"Sarpy County, Nebraska",101.2,35.1,4.11484421427965,10.1197045589609
31155,0500000US31155,"Saunders County, Nebraska",104.1,40.6,0.86786623046165,2.44456561250454
31157,0500000US31157,"Scotts Bluff County, Nebraska",94.5,38.8,0.623809655248558,24.6432416020315
31159,0500000US31159,"Seward County, Nebraska",106,37.5,0.579380857710878,2.66401590457256
31161,0500000US31161,"Sheridan County, Nebraska",97.2,45.9,1.24271844660194,5.92233009708738
31163,0500000US31163,"Sherman County, Nebraska",102.6,49.6,0.200937709310114,2.31078365706631
31165,0500000US31165,"Sioux County, Nebraska",104.7,44.1,3.60777058279371,4.62534690101758
31167,0500000US31167,"Stanton County, Nebraska",105.3,40.2,1.02092904543134,6.09154330440701
31169,0500000US31169,"Thayer County, Nebraska",99.3,46.2,0.237482683554324,2.86958242628142
31171,0500000US31171,"Thomas County, Nebraska",80.1,44.2,0,4.09252669039146
31173,0500000US31173,"Thurston County, Nebraska",97.5,27.5,0.161622098148692,7.19952982662357
31175,0500000US31175,"Valley County, Nebraska",97.4,46.2,0.198461920119077,1.98461920119077
31177,0500000US31177,"Washington County, Nebraska",98.5,41.5,0.937243345089135,2.89385960674429
31179,0500000US31179,"Wayne County, Nebraska",101.5,32.2,1.05318039624609,6.68404588112617
31181,0500000US31181,"Webster County, Nebraska",102.8,45.1,0.232423009877978,5.25857059848925
31183,0500000US31183,"Wheeler County, Nebraska",101.4,57.8,0,2.72108843537415
31185,0500000US31185,"York County, Nebraska",100.2,39.5,1.45439141485456,5.24569330697543
32001,0500000US32001,"Churchill County, Nevada",106.6,40.5,2.40858156876819,14.9021015272959
32003,0500000US32003,"Clark County, Nevada",100.3,37.6,11.9512967993593,31.7638864673641
32005,0500000US32005,"Douglas County, Nevada",102.8,53,0.744538020261199,13.1596077952724
32007,0500000US32007,"Elko County, Nevada",110.5,34.9,1.07637588918008,24.8408835642082
32009,0500000US32009,"Esmeralda County, Nevada",97,55.8,1.1144883485309,27.9635258358663
32011,0500000US32011,"Eureka County, Nevada",97.4,42.5,0.0623830318153462,10.8546475358702
32013,0500000US32013,"Humboldt County, Nevada",109.9,37,0.871181321872459,27.7674526658149
32015,0500000US32015,"Lander County, Nevada",126.9,38.9,2.391342293594,25.6240181532554
32017,0500000US32017,"Lincoln County, Nevada",134.7,42.8,4.93478260869565,7.91304347826087
